"I wish it lit up in the dark so you could continue reading when it was time for lights out, but I just ordered a light for it so that should help.",[]
I love the nook and would recomand it to anyone.,[]
"Don't waste your money, it couldn't even connect to the internet.",[]
I wish I had read the reviews before I wasted my  time and money.,[]
This Nook is amazing.,[]
"It works perfectly, it has a great battery life, and the fact that it is not backlit makes my heart sing.",[]
"It's tiny, portable, and even with my case fits perfectly in my purse for my morning commute.",[]
"I love this product, and I recommend it to EVERYONE.",[]
When I first saw the new Simple touch Nook being offered on the B&N website I knew I had to have it.,[]
"I have the 1st generation Nook and I love it, but I was always envious of my friends NookColor's touchscreen.",[]
"Now, I didn't want all the bells and whistles that the NookColor or the 1st Gen Nook has, I just wanted a simple eReader and I got that and more.",[]
"I think what I love best about the Simple Touch Nook is how light it is, I can hold it in one hand and if I put it in my bag or purse it doesn't weigh it down.",[]
The touch screen is very responsive and makes turning pages a whole lot more simpler than my 1st gen Nook.,[]
The e-ink seems a little bit more crisper than on the 1st gen Nook and being able to adjust the font size is great!,[]
"I do miss the replaceable battery of the 1st Gen Nook, but the battery life on the Simple Touch is amazing!",[]
I got mine on June 3rd and charged it up to 100% and I haven't charged it since.,[]
"Now of course I don't read as much as some do...I maybe average about 1 hour a day, but to go almost an entire month and not have to charge the battery is amazing.",[]
"I wish they would offer a silicone frame for it, because the cover I have for it adds more weight.",[]
"I will say that a cover really isn't necessary, the Simple Touch front has a rubberized frame that invites you to use without a cover though you might just want to use a cover for protection when you're not reading.",[]
It's just a wonderful eReader.,[]
Good price but no back light adjustment.,[]
"Have been using for over a year now and for my purpose, it is great.",[]
I like to read and I don't need the extra fluff that comes on the ones that include wi-fi.,[]
Great for the value!,[]
I love this ereader.,[]
"I used kindles sony readers - this one's got very fast and responsive screen, the brightest eink screen i've seen so far.",[]
The limitations though are terrible.,[]
"So you'd better jailbreak the sucker, which i did.",[]
"Now i've got Kindle app, FB2 reading app, opera, email apps.",[]
Bible Youversion offline app!,[]
It's just Awesome!The only pro i see is that it does not fit in your pocket :(,[]
"I only wanted a small simple little e-reader, so this was perfect for me.",[]
"Everywhere I go, I like to read.",[]
"It's lightweight, so I can take it everywhere....",[]
It's also easy to use.,[]
Not high tech at all.,[]
This is an excellent product.,[]
Bought as a present for my daughter.,[]
She loves it and does not want to put it down.,[]
I highly recommend.,[]
This little guy fits perfectly in my purse.,[]
I love it!,[]
It's not usable on the internet for browsing or my amazon books that I can get on my bigger nook with an app.,[]
"But it's great to take on the go, the batter lasts a long time and you can read with it outside.",[]
"It is good, but very slow, and definitely needs a backlight.",[]
It is good for entry but a bit disappointing.,[]
Originally I had liked the Nook products.,[]
"Nice touch screen, easy to use, great readability.",[]
The only problem?...,[]
THEY BREAK EASILY!I've bought two Nooks in the past year and a half.,[]
"The first one the simple touch e-reader, the second the simple touch e-reader with glow.",[]
Both of them broke within a few months of use.,[]
"The first one I considered to be my fault, the second one fell and although the drop was only two and a half feet, and the nook had a case (bought from Barnes and Noble for the Nook), the screen now no longer works.",[]
"The image it projects looks like shattered glass with parts of the screen changing and the rest stuck in the same image as it was when it fell.I told a coworker about it that day when she asked me where's my nook, since I always have it with me for breaks.","[('looks', 0.10549480957565062)]"
"She found it funny mine had broken so easily, and then gushed that her Pantech(a much cheaper e-reader from walmart) had survived falling off a second floor patio.I wouldn't be as mad, but when I called customer service they said they couldn't do anything because the problem hadn't been ""internal"".",[]
"I asked to speak to the supervisor, who gave me the same song and dance as the customer rep before had done.",[]
I asked him to total up how much money I've spent on e-books in the last year and a half.,[]
It totaled up to 600 dollars.,[]
I spent about 190 or so on the simple touch since I had gotten a case and some other stuff with it.,[]
The simple touch with glow I got when first came out at 160 ordering from barnesandnoble.com.,[]
"That's 960 dollars I've spent in a year and a half on books, and their customer service didn't even bother offering me a replacement or even as much as a discount on getting a new e-reader.I'm an avid reader and love reading in my free time, or whenever I have to wait for something.","[('year', 0.096633526209691)]"
I would assume most people buying an e-reader would want to take theirs with them outside of the house.,[]
"I try to take real good care of my things, but sometimes things drop.",[]
They should be able to withstand a little wear and tear without breaking.,[]
"The fact my phone can withstand flying out of my hand onto concrete, while a simple e-reader can't withstand a two and a half foot drop, is ridiculous.",[]
no problems whatsoever!,[]
"Came in a sleeve with its own charger and after it was charged up, it worked beautifully!",[]
"Fast, super, amazing!I suggest this ebooks reader and BlueProton shop.Nook is fantastic, you can root it and have more from it",[]
Great seller and great product,[]
New Nook eReader is definitely better than Kindle.,[]
"* Expandable storage slot* Excellent support for open book formats* Touch screen* Even smaller and compact.If you are OK with 6 to 8 hours of battery, go for Nook Color and root it.",[]
Refurbished ones costs 150-170$.,[]
"It is an excellent choice in-between eReaders and Android tablets.Kindle 3G option is attractive for a tablet, but not an eReader.",[]
I bought three of these.,[]
I was very very happy of the performance with the original 1.0.1 firmware.,[]
"However, two of them already upgraded to the 1.1.0 firmware, which immediately erased the ability to use the ""look"" functions as internet browser.One of the readers frost during update and it doesn't recognize the ""nook"" menu button anymore...I will return it, luckily it is within the original retail return period.The second reader seems OK.",[]
"It is less responsive now though, after the ""upgrade""...Will test it with imported through Callibre books tonight, if it is still OK after firmware update.The third reader hasn't updated yet, I don't know why.",[]
I will return it anyway - I don't want to take the risk.Conclusion: B&N; completely ruined otherwise not bad reader by buggy and restrictive firmware update.,[]
"It is definitely not worth the money right now.I have the first generation Nook too, and in general I preferred Nook due to the epub support.",[]
"I integrated with Callibre and used embedded fonts for non-Latin epub books.I promoted my Nook readers to friends until this firmware update, because of the OK hardware and epub support.",[]
"However, considering that B&N; is much less popular than its competitor, and popularity means software and application support, and it has no text or Word doc files support, and being extremely restrictive in order to not allow direct internet access to competitive or free content, I am strongly NOT RECOMMENDING purchase of the device.",[]
It is OK if given free for a brand new unit.,[]
"This is really cool e-book.The text is better to read if sun is brighter.-clean looking design, small because there is no keyboard to make it bigger and it's smaller than the original Nook-Linux inside - lucky outside.",[]
"During hollidays, spent under the bright sun with my iPad as a reading device, I was jealously looking at the people using proper e-book readers.",[]
"Searching for the best matching one, I've found 2 interesting: Barnes & Noble Nook Touch and Kobo Touch.",[]
"My decision was based on the page-turning knobs implemented in the shell, which were lacking in Kobo device.",[]
"I'm quite happy with Nook Touch, allthough don't really understand the politics behind the sale of the electronic books outside of North America.",[]
"It's simply impossible to buy smething from NB, not having an adress in States or Canada.",[]
"DRM coded books can be readed, but without the cover image - probably software issue.",[]
"Few times, while pressing over the word, which of course highlighted the marking (without choosing any options) it went out of response from the touch screen.",[]
"The only solution was, either to plug the USB cable, or wait until the device can be accessed - meaning at least one hour.Well, as a gift for my doughter, Nook Touch is perfect, small, light and stylish.",[]
"For me, I'm gonna wait for an Amazon Kindle Touch device with a Pearl e-ink matrix.",[]
"I recently bought a Nook and when I bought it home for the first time, I was impressed.",[]
The user interphase (much improved over Nook 1st gen) was optimized for the large touchscreen and is much better than the simple list UI of the new Kindle touch.,[]
Holding the device was also pleasant and the page turn buttons were a great addition that the Kindle touch desperately lacks.,[]
"Hardware and software wise, the product itself is perfect as a functional and easy to use e-Reader.However, when I started to look for books to purchase (they were about investing if you were curious), out of the five books I tried to find, I ended up only being able to find one of the books I wanted.",[]
"I purchased this device having read half a dozen reviews, and the reviewers all commented on how comparable the book selections for Amazon and Barnes and Noble are, but the truth is, B&N; still has a ways to go.I am aware the the Nook supports e-pub which allows it to read generic pdf files (something that the Kindle can't do), but one of the features I look for in e-readers is convenience.","[('e-readers', 0.06097556761734289)]"
Having to buy a book from Google books on my laptop and then transferring it to my Nook is not convenient.,[]
"If only this device had the Kindle store on it...Bottom line: When you buy an e-reader, you're also buying into the manufacturer's entire ecosystem.",[]
"With the Kindle, you're buying material from an expanding and reliable retailer that's not going away anytime soon.",[]
"With the Nook, you're buying material from a reputable but inconsistent company whose mettle has yet to be tested in the e-reader space.Two word recommendation: Research selection (before purchase)I hope I've helped.",[]
I am so pleased with my new Nook Touch.,[]
I have already purchased 4 books and am reading them all.,[]
The best part is that there are so many good books that are free ( even one OT/NT free Bible)and most others are under $10.,[]
"There is also the ability to read samples of books before you buy without going out of the house because the Nook has Wi-Fi.I really like everything about it, especially the fact that there is a battery that can be changed by B&N; or by me after the warranty is out and the ability to visit B&N; store for help.I would highly recommend.","[('b', 0.11667456658176797)]"
They cost about the same and use similar eInk technology.,[]
They are basically quite similar devices.My primary use is going to be reading product manuals and datasheets that are as a matter of unwrittenrule in the PDF format.,[]
"My secondary use would be reading ePub books, I have a large collection.The reason chose the Nook Touch over the Kindle were:+ support for open ePub format.+ expandable storage with SD card slot+ touch works better than Kindle's keyboard+ I can root the Nook and install a proper browserSure, there are minus points for Nook too:- Amazon has many many more bestsellers and newspapers last time I checked.This does not really matter to me.- No option for 3G.","[('kindle', 0.11328985549877708)]"
"I would have got a Nook Touch 3G were it available.- No media player or audiobook support in the Nook Touch.EDIT:1) After using the Nook for (almost) one one year, and probably 50,000 pages on the Nook, I am convinced that ebooks are the way forward.",[]
Ebooks reduce paper consumptions and save trees.,[]
Governments should subsidize ebooks if publishers don't bring down the prices.,[]
It is a shame that the price difference between a printed book and its Kindle copy is hardly USD 2.,[]
Is that the benefit of trying to save the planet?2) Those of you who read IEEE papers on their ebook readers may find the free program K2pdfopt from willus.com very useful.3) The only thing I miss on all the current generation ebook readers is the ability to take notes on the margins.,[]
I tried using the cell phone for that but came back to notepaper and pencils.,[]
"Stylus support (like the Samsung Galaxy Note), handwriting recognition and voice recording should definitely be on the planning board.",[]
I love my Nook simple touch but will review another time.,[]
Right now I want to alert everyone not to buy your Simple  Touch from Amazon.,[]
"While I love Amazon, I thought I would use my gift cards to purchase my Nook from them rather than going directly to Barnes & Noble.",[]
Was directed to several dealers and selected Ricks Collectibles who had a great rating.,[]
My Nook came quickly and everything seemed OK until I tried to purchase the extended coverage.,[]
"Apparently my Nook had been purchased in November at Sears, resold and somehow ended up at Ricks.",[]
"Although I purchased it Jan. 3, 30 days had elapsed from the date it was originally purchased it November and I couldn't purchase the service contract.",[]
"PLUS, my 1 year warranty actually started in November, so I got gyped there too.",[]
I never realized I was going to run into this trouble when I purchased my Nook and the only reason I bought it this way was to use up my Amazon gift cards.,[]
From what I've read on people's reviews they love the service contract...if they drop their Nook they get a replacement immediately.,[]
If this is important to you....PLEASE DON'T PURCHASE YOUR NOOK FROM AMAZON.,[]
I am very happy with the product purchased.,[]
I'm glad I decided not to buy a kindle.,[]
The nook have the opportunity to expand store for.,[]
Meets all my needs.,[]
It is a pity that there are limits to America and Canada.,[]
If it were possible to record payment cards in Europe would be easier to me to buy the book.,[]
"After all, I'm very happy with my purchase.Best regards from from PolandJestem bardzo zadowolona z zakupionego produktu.",[]
"Ciesze si&#281;, &#380;e nie zdecydowa&#322;am si&#281; na kupno kindle.",[]
W nook mam mo&#380;liwo&#347;&#263; rozszerzenia pami&#281;cie. Spe&#322;nia moje wszelkie wymagania.,[]
"Szkoda tylko, &#380;e s&#261; ograniczenia na Ameryk&#281; oraz Kanada.",[]
Gdyby by&#322;a mo&#380;liwo&#347;&#263; rejestrowania kart p&#322;atniczych z Europy &#322;atwiej by&#322;oby mi kupowa&#263; ksi&#261;&#380;ki.,[]
Mimo wszystko jestem bardzo zadowolona z zakupu.,[]
Didn't realize you need a credit card on file to be able to load books onto the Nook.,[]
This was a gift for a 17 y/o along with a gift card to order books.,[]
She has been unable to actually use this item since she does not have  a credit card and neither do her parents.,[]
Should have researched this item more as it has not been very functional for the child I bought it for,[]
"The first time I turned the product on, the screen was flickering consistantly, making reading a book difficult.",[]
"I returned the product, as I deemed it as defective, and have been having issues for two weeks with trying to get my refund processed.",[]
Will not purchase from this seller again.,[]
"On a side note, Amazon customer service has been very helpful in trying to get this situation straighted out.",[]
I thought I would hate reading books on anything that wasn't a book before I looked at the Nook.,[]
"It isn't backlit like computers, so it doesn't cause headaches as it does for many to read on computers; it's more like reading a book.",[]
"It's more convenient, however, because the pages don't turn of their own accord when it is set down, and it is lighter than a book.",[]
"In addition, though many ebooks are sold at the same list price as the book itself, the Barnes & Noble site allows users to download many free ebooks in addition to buying.",[]
"This is a space-efficient way for those who read many books to own books; it is not necessary to have walls of bookshelves, because the Nook holds many digital versions of the same books which one could buy in a physical form.",[]
"There are, of course, issues with it, as there are with any form of technology.",[]
The fact that it runs on battery leaves one in danger of running out of power in a place without a charger.,[]
"In addition, the screen occasionally freezes, requiring the manual shutdown of the device to return it to normal.",[]
"These, however, are not major detriments when compared to the massive gains.",[]
"The Nook is definitely worth the money, even though it costs considerably more than a book would.",[]
"You can't believe how much this makes reading fun!Responsive screen, sleek design, great customization (for margins, fonts, line spacing, etc.",[]
"), and more!This doesn't have all the bells and whistles, it is just an ereader.",[]
That's what it's for!,[]
I love the device and everything its super wonderful.,[]
However ummm the price here on amazon is a bit high its cheaper on bn website or at bestbuy.,[]
"It is as good or better than a Kindle, but it does not have all the functionality for the PDF books.",[]
Probably the best return for the price.,[]
"It's very handy and comfortable, you can have as much books as you want just inserting a microSD card.",[]
You can have even some internet with Nook Simple Touch.,[]
"I got mine for a vacation, loaded books on, and was SORRY.",[]
"You HAVE to use the touch screen, but the one on my unit is really flaky -- sometimes it just works, and then it just won't, resulting in massive frustration.",[]
"It's not just me, either -- when it's not working, nobody in the family can make it work.",[]
"And then, later on, it suddenly works again.Tech support has been useless, disconnecting me twice after it was clear that their ""troubleshooting"" wasn't effective.The software for it is pretty darn mediocre -- it's a READER, which means my family uses it to READ BOOKs.",[]
"But it doesn't distinguish between books we'v READ and ones we HAVEN'T.We can put books onto shelves -- but when we add a new book, we can't just add it to a shelf -- we have to find it among all the other books, and add it on.In short: sorry I got it, never want another.",[]
I wanted a long lasting tablet to read books and it works great!,[]
I would like to have a back light but I did not think the light was worth the money.,[]
"With two or three major reservations, I think that this is a superb little machine.",[]
"I have just received it here in Canada, as a belated Christmas gift, and in terms of readability, all its features match the advertising.",[]
"This Nook model is not available for sale outside the US, for good reason, though.",[]
"The WiFi is locked into Barnes & Noble, only.",[]
"There is no ""period"", or ""dot"", in the numerical keyboard, so it is not possible to enter another url, either to make a purchase from another bookseller, or, more importantly from my point of view, to log on to the local library (this would appear to apply to local US libraries as well; what a waste of WiFi!).",[]
You have to download everything onto your PC and transfer via the cable included.,[]
"Also, you cannot make a purchase with B&N; from outside the US, on this machine.",[]
"I don't mind the latter, as I rarely purchase books, anway, but I am disappointed that all these details are not made more clear in the advertising.It took hours and hours for the battery to make its initial charge from my PC.",[]
You can see from the package that there was once a space in it for a wall outlet adapter (the holes for the prongs have been taped over).,[]
"Making this a separate accessory is obviously a cost-savings measure for B&N;, a poor comparison with other companies which automatically include an adapter with their e-readers.Finally, the support phone number provided for outside the US won't go through to a live body.",[]
"Just as you reach that stage, the call is terminated with a statement that the transfer cannot be completed and you get the dialling tone.",[]
I hope people calling from within the US have better luck.,[]
It was a little spendy (because I can be cheap) but the overall product was great!,[]
Didn't want to deal with the return when I got another one for less.,[]
So I gave it to my other sister.,[]
They both love their nooks.,[]
"I purchased the kindle because I thought that it would be easier to get service at B&N;, as well as the basic version because it might have less issues.",[]
I was wrong.,[]
"While some people might have gotten a good nook, I got the worst one imaginable.",[]
"I am unable to get the books that I purchased on to my nook, unless I am plugged into my computer and put them on manually.",[]
"It constantly freezes, sometimes 5 plus times a night.",[]
"Whenever I call they have me go to the store, and when I go to the store they have me call.",[]
"It is the worst service I have ever received, the nook rarely works the way it should, and every night when I am trying to read in bed, and think towards the money that I am saving up to buy a Kindle.Do yourselves a favor, and DO NOT BUY A NOOK!",[]
"If you get the one that doesn't work, it is impossible to remedy, and you are out a bunch of money.",[]
"I never write product reviews, but this thing is so awful, the customer service so bad, I made an exception.",[]
I wasted three entire days on the phone (my Christmas holiday) with customer service in some foreign country and they never could get the Wi-fi running.,[]
They had no clue.,[]
None of them.,[]
All they wanted to do was get off the phone with me so they could NOT help someone else.,[]
"They kept telling me to take the Nook to the nearest store, which was two hours away.",[]
"So I took it to the B&N store and they said, yeah, we get a lot of that.",[]
"Needless to say, they couldn't help me.",[]
I couldn't get my money back either.,[]
Just four Gift Cards.,[]
Do Not Buy A Nook.,[]
Buy a Kindle instead.,[]
I have had my BN Nook Simple Touch for about a year now.,[]
I love it.,[]
It's simple to use.,[]
Light and easy to carry around.,[]
Things I have problems with is the fact that after only a year the screen isn't as sensitive and neither are the buttons.,[]
Occasionally I'll have to touch it more than once to turn the page.,[]
"Additionally I don't have the Glow Light, but if the Glow Light was of better quality, I probably would have purchased that version instead.",[]
I could definitely use a light on my Nook.A Nook is definitely a great product if you're looking for a e-ink reader without the annoying backlight that you get from computers and tablets.,[]
"For what I wanted it to do, namely display some of the pdf files and books that I already have on hand, this does a pretty poor job of it.",[]
The default software is not compatible with many would-be useful formats such as txt or rtf.,[]
"There is no folder view for displaying the books you put on it, you are constrained to a library view that tries to sort everything for you.",[]
"The settings page is a joke, there is almost no customization to be had there.",[]
"The shop's main view was nonfunctional out of the box; every time I tried to access it, it kicked me back out to the main page, and I had to access it by going to the ""top 100"" page instead, and even then the search would sometimes not work.",[]
"The battery capacity went down 20% over 4 days, so I don't think that it would make the 2 month mark that it should have.For all of it's failings, it gets much better once it is rooted, as underneath it all, it is still an android 2.1 device.",[]
"Once that happens, you have access to the android market, email, web browser, and more importantly, you can get apps that are better than the default nook book reader.",[]
You can even put amazon's android kindle reader on it as well.The reason for the relatively low rating is that all of these features and functionality should have been unlocked by default.,[]
"The default software that comes with it feels unfinished and lacking in features to me, and it seems like B&N; were just being lazy when putting it together.",[]
"Rooting it is also a pain, and even though there are some rough edges in a fully unlocked android OS on an eink interface, I still think that it is better than the default software.",[]
I would rate this as 4/5 if it came unlocked by default.,[]
"I liked the Nook Simple Touch that I purchased and the price was right, but I purchased this model by mistake.",[]
I thought it had the glow light and it didn't (my bad!).,[]
The company took it back without a problem and charged me a minimal restocking fee.,[]
Thanks for understanding!,[]
"Since I did not receive the item directly as it was a gift for my Grandaughter, but she loved it from the start & I understand does not put it down, so it must be working pretty well.",[]
I never thought I would want to give up my tangible books for an eBook but I have really enjoyed having the book although I still break down and buy a hardcover now and then for my library.,[]
I feel good about saving our landfills.,[]
Before you read my review I want to clarify something.,[]
I'm a vanity person and I couldn't care less about how well a product works as long as it's pretty.,[]
"As long as it works, it's fine.",[]
Also I'm a very simple minded person so I only use it for reading.,[]
And those 2 things are what I'm reviewing.,[]
I fell in love with this ereader the moment I laid eyes on it.,[]
It was like they finally made one for me.,[]
I do not buy anything that is not fully touch screen if it can be.,[]
I would feel old and degraded.,[]
So the fact that they finally came up with this is like magical.,[]
"No glare, but touch screen is exactly what I wanted from an ebook reader.",[]
It works perfect and it's so cute and pretty.,[]
It does exactly what it's for.,[]
Displays books for you to read.,[]
"Plus even if it only works ok, it's so cute it will make up for all the problems.",[]
"Haven't had it but a few weeks, but I am learning how to download from the library, etc.",[]
love how light it is and that it will tuck away in a purse for easy reading anywhere.,[]
No operating problems so far.,[]
Would recommend it for home or away&#34;,[]
The Nook simple touch had made me a fan of reading.,[]
I used to be on and off before but never consistent.,[]
The fact that it comes with a 2G hard drive and then a micro SD slot makes it easy to start a large library.,[]
The weight of it is real light and very easy to use and navigate through.,[]
Nothing fancy it just read books and if you got Wifi you can go to the store and look at the endless collection B&N has.,[]
"For all people confused on whether to get a nook or kindle...hopefully this helps!After hours of researching countless articles and watching reviews, I thought the nook would be the best choice for me.",[]
Turns out I made a great decision!,[]
"I used to be a strict physical book junkie, but now I enjoy reading both my nook and regular books.",[]
"The thing that gets me is that I can bring it practically EVERYWHERE (in the car, doctor's office) rather than bringing my huge hardcover books.",[]
"It's really a wonderful product.Here's some highlights that won me over (before and after):-After I charged my nook for the first time, the battery lasted about a month before dying, which is really great!-Light, nice grip to hold-LOVE the touch screen!",[]
"When I'm at the gym I just tap on the screen and it's so much easier to read than holding pages on a real book (which I don't mind either)-Format of the books are awesome, I love how you can see the covers.-flashes EVERY SIX PAGES!!",[]
this feature made the biggest impact on my decision.,[]
I absolutely hated how the kindle flashed on every page.,[]
Huge turn-off for my reading experience.Things that aren't so good:-Touch screen freezes randomly (ie.,[]
when I accidently highlight something)...but it doesn't happen very often.,[]
I'm not that upset because all I have to do is reboot it and then it works perfectly again.,[]
I'm expecting the system updates will solve that in the near future.,[]
I'm pretty sure they are working on it right now!-ebooks are the same price (sometimes more) than a physical book.UPDATE (2/19/12)nook update fixed the freezing!!,[]
my nook has been performing beautifully since my purchase in august!!,[]
:) i am a happy reader!,[]
GET THIS INSTEAD OF THE KINDLE!,[]
my friend has the kindle touch and it's way too unorganized.,[]
I love my nook because it still has buttons for those people who can't entirely adjust to an all touch screen device.,[]
"For some reason buttons make me feel very comfortable, but I do however use the touch screen every once in a while.",[]
You don't get that luxury with the kindle!,[]
I LOVE MY NOOK!,[]
"After playing around with my friend's kindle (she got it last month), it just reminded me that I made the right decision.",[]
yay nook!,[]
!some advice..-BUY A CASE OFF AMAZON!,[]
I got one for like 16 bucks and it's the best case I've ever had.-Purchase the nook in best buy.,[]
They have extended warranties and they are great on customer service.,[]
Or you don't have to.,[]
"Your choice.So, all I have to say is...",[]
I LOVE MY NOOK!,[]
It makes me want to read more books because they're so accesible!,[]
"At first, I was worried I wasted money, but this is truly a fine product.",[]
I really can't wait to grow old with it.hope this helps!,[]
happy reading!,[]
Spent an entire day trying to set up the device to download books from my library.,[]
"Library was very helpful but B&N tech support is outsourced and very, very difficult to work with and hard to understand.",[]
"I finally, after 4 calls, asked to speak to a supervisor who worked for over an hour to clean up the nook issues.",[]
This is the second Nook ive owned.,[]
I was satisfied with the first and even more with the second.,[]
(The first didnt break or have any defects.),[]
I love the compact size and the online capability of it.,[]
You can use a computer and login using your acount.,[]
