"My family members eventually started bringing every dirty diaper out to the trash and leaving just wet diapers in the DG, that is until they found out about the Diaper Champ!Wow, what a difference, it seals in orders very well and using normal 8 - 13 gallon trash bags makes it economical.",[]
"The ease of use factor is amazing, drop a dirty diaper in the hole, grab the handle, give it a flip, the plunger pushes the diaper down and it drops into the can with a little gravitic help.No wrenching, turning, fighting a cartridge bag system.Opening it for the first time was a little hard, but look at that from a child's point of view, a toddler is not going to get into it, and neither is a dog.","[('drop', 0.07241357850357448)]"
"Also, it needs to be away from the wall a little bit, so that it's flip top access lid locks into place and doesn't plop back down, but when engaged, the top will stay open so you can get at the bag of diapers within without having it fall onto your hand.We keep a little can of Oust nearby, spritz it before opening the top, grab the bag at it's neck to close off stinky odors, lift it out, twist it at the top and secure it with a twist-tie, and away we go to the garbage can.","[('secure', 0.0724135785035745)]"
"And we take antibacterial wipes and run them around in the plunger area on both sides, voila, it's clean.At 3 months, we change the bag about 1 - 2 times a week.",[]
"Maybe as baby grows into larger diapers it will be more like 2 - 3 times a week.Still, that's better than taking every dirty diaper (8 or more a day) outside to the garbage can, especially in a Minnesota winter.",[]
The diaper champ begs to be knocked out.,[]
It is wishful to think that this contraption controls the stink.,[]
"If anything, it allows the diapers to ferment into a far worse state than if a person on a daily basis simply tied off the bag and took the soiled diapers out of the house.",[]
"Diapers don't really smell bad unless they are given time to ripen, for which the champ is perfect.",[]
The diapers actually smell far worse and stronger in the champ after a day than in a open paper grocery bag coupled with a plastic bag.,[]
"(i know my kid's waste stinks so believe me i know the paper bag works better and is easier for throwing out other baby-changing materials, dare to compare)The chute and sliding weight, while creative, is not that effective.",[]
The weight like some others have mentioned needs help towards the end of a bag and sometimes when the bag is not that full.,[]
My real problem lies with the chute.,[]
"If any baby waste gets smeared around the chute, or in the sliding mechanism, that mess will need to be cleaned and that's a waste of time.",[]
"Also, that means putting dirty wipes down the chute is a no-no b/c they will just soil the mechanism.",[]
"One person made a good suggestion of lining the chute hole with a plastic bag but i would prefer not to have bag the garbage b/f i put it in another garbage bag not to mention having to pull out a new bag for every diaper.Lastly, changing the bag is a pain.",[]
I'm a dexterous person but i've spent a number of times clawing this thing open.,[]
"Fitting the bag and wrapping it around the interior gate is another inconvenience.A person really interested in controlling the stink is better off using any old garbage can lined with a bag, and on a daily basis changing it, and tying it off.",[]
In my opinion the smell is minimal that way and nonexistent compared to a full diaper champ.Where or when is this thing the champ?,[]
At the baby shower this item lives up to its name.,[]
"Everybody ooohs and aaaahs, the presenter will be slapped on the back and carried around the room on everybody's shoulders.",[]
"It ""looks"" like it should be a holy grail; better than the Stanley Cup.",[]
I gave this to dear friends and i was really proud of myself (even though my wife picked it out).,[]
"Oh what the heck, for the feeling it gives you at the shower you should buy two.",[]
The other should go on your mantel to remind you of your supremely thoughtful purchase.,[]
"Good luck, i'm going to go rub mine for luck.",[]
I waited to review this until I saw how it performed in the really-stinky-diaper stage.,[]
"Now, with my daughter at 1 year and eating lots of solids (and making really stinky diapers), I can happily recommend the diaper champ.",[]
"A couple suggestions: 1) as baby's poop gets stinkier, empty more often (at least once a week) and 2) every time you empty, spray with Lysol or similar product and wipe out with antibacterial cleaner.",[]
"This second step has kept the plastic from retaining a bad smell.I gave 4 stars because it's not ""perfect"" -- sometimes a little smell leaks out if it's very full.",[]
"But all around a good product, and not needing special refill bags is a huge benefit for a busy mom.",[]
The Diaper Champ has done everything it is said to - contains dirty diapers with little or no smelly mess.,[]
"Our 19 month old son can now ""help"" mommy/daddy put away the ""poo-ie"" diapers.",[]
We were given a box of 500 trash bags - purchased from Sam's or Costco type places - and we haven't even come close to finishing the box.,[]
We've used the Champ since day one and love it.,[]
"No strangely twisted, sausage-link diapers to pull out and trash.",[]
"Easy to clean, little or no smell - I mean it holds diapers so when you open it to empty it you have to be prepared - but no odor during normal use.",[]
Definitely Diaper Champ!,[]
!,[]
Smell?,[]
No problem.,[]
Make sure the bag is inserted correctly (not sticking out of the Champ).Getting clogged?,[]
"Time to change the bag - no problem.Spray with Lysol once in a while to reduce germs/bacteria.If you're really grossed out by the smell when you change it, drop one or two dryer sheets inside before inserting the new bag.",[]
Or use about a half-cup of odor-killing kitty litter.My only issue is that the lid falls closed when I'm prepping a fresh garbage bag.,[]
I can live with that.,[]
"As a nanny, I used many different diaper pails.",[]
Now I have my own child I decided to give this one a try.,[]
"I like the design, the fact that I can use regular trash bags and also that I can use it for cloth diapers which we switched to after a couple of weeks.",[]
This is by far my favorite diaper pail.,[]
It is cost effective due to using regular bags and it does the job well.,[]
I have had a diaper genie for almost 4 years since my first son was born and I have been using it with my second as well.,[]
I thought I'd try the champ to save $ on the genie refills.,[]
Well it is not a $ saver because it does not hold the odor inside so I was constantly changing the trash bags.,[]
"The diaper genie is not odorless, but it does a much better job of keeping the room fresh smelling for a longer period before you have to empty it.",[]
The champ is just like a regular trash can with a lid-just looks fancier.,[]
I suppose you could use it as a regular trash can in your child's room-they wouldn't be able to get into it!,[]
"Don't waste your $ to ""save"" $!",[]
Buy the genie-your nose will thank you!!,[]
"Also, if you don't keep the dirty wipes enclosed in the diaper, they get this thing all dirty and you have to clean it!",[]
YUCK!,[]
"Before my first child was born, I was all set to buy the Diaper Genie but then a friend told me about the Diaper Champ.",[]
She said that it did a good job and I didn't have to buy any special bags.,[]
So I went out and bought it along with a big box of tall kitchen bags.,[]
"My son is now 4 months old, and so far it is working great.",[]
It is in the nursery and there is no smell at all.,[]
"I am usually very sensitive about any bad smells, and so is my mom but even she couldnt smell any odors.",[]
So far this has been a great product.,[]
"The lid is definately tight, but it does not bother me much.",[]
"Hopefully, it will still work when the diapers get REALLY smelly!",[]
But so far so good!,[]
!,[]
We got this diaper pail as a shower gift before my son was born.,[]
"He's now 13 months old so we have really given it a run for it's money.Pros:- I love that you can use regular kitchen sized trash bags.- It's easy to use - just drop the diaper in and flip the handle.- It can hold a lot of diapers(although the more diapers you pack in there, the worse the smell).Cons:- The smell!!","[('run', 0.08916266806165124)]"
It didn't smell at all the first six months but once we started my son on baby food the smell was horrific!,[]
I understand that you have to change the bag often but this thing doesn't even contain the smell after one day of dirty diapers!But I guess I still like it more than the Diaper Genie.Bottom line - all diaper pails smell - so do you want one that's easy to use and can use regular bags or do you want one that require expensive refills and isn't as user friendly?,[]
"We bought 2 diaper pails, a Diaper Champ for downstairs and a traditional kind for upstairs.",[]
After just a couple weeks we bought a second Diaper Champ.,[]
Anyone who has ever had to change a diaper at our house is impressed with how easy it is to use.,[]
Just put the diaper in the hole and flip the handle over.,[]
We like that we don't have to buy special replacement bags.,[]
We just use a stick-on deoderizer and the cheap scented trash can liners on a roll (which last a very long while).,[]
"Our son is almost 10 months old and we have rarely noticed any escaped odors, except occassionally when the pail is full.",[]
Our only complaint would be that the diapers do tend to build up in the center making the handle hard to flip over.,[]
"But, a quick shake of the pail can solve that problem.",[]
Would definitely reccomend this pail over any other!,[]
I almost bought the Diaper Genie on name alone (my name is Jeannie!,[]
)and the fact that EVERYONE says you must get one (Well if everyonetold you to jump off a bridge...).,[]
Have you looked at the price of therefills????,[]
Think about the number of diapers you will use and the factthat every diaper needs its own cover.,[]
"It's a great idea, but the wholepoint is to eliminate odor, and the Diaper Champ does that while usingregular tall kitchen bags.",[]
"Also, the Diaper Champ only needs onehand to use.",[]
"There is a smell when changing the bag, but it isn't anydifferent than changing a kitchen trash can.",[]
I highly recommend thisproduct.,[]
This is the best diaper pail ever made!,[]
The best things about this product are:1.,[]
No stinky diaper smell!,[]
"Guests don't smell it when they are in the bathroom with it, and I don't smell it when I put a diaper in!2.",[]
No expensive refills!,[]
You can use regular trash bags or aBummis Waterproof Bag (X-Large 40-54 Qt.,[]
"Diaper Pail-25""X29"")!3.",[]
I can drop a diaper in it with one hand if I wanted to!,[]
"Very useful if you have a baby in your arms.If I have anything to do with it, I will NEVER use any other diaper pail again!",[]
I love the Diaper Champ!,[]
"It holds a ton of diapers, it doesn't stink, it's easy to use, and you can use regular garbage bags instead of having to buy expensive refills!",[]
I can't believe how good the odor control is.,[]
I buy the cheap scented garbage bags from the Dollar Store and they keep any odor from escaping!,[]
I will never use anything else!,[]
For the first year and a half of my son's life I had been using the Diaper Dekor Plus system and since around the time he turned 1 his room just reaked of dirty diaper odor.,[]
This was really bothering me that my child's room constantly smelled the way it did.,[]
I decided to read the reviews and find a new diaper disposal system.I decided to go with The Diaper Champ.,[]
I was looking forward to not having to buy replacement bags all the time.,[]
I bought it and it's a lifesaver!,[]
My son's room finally smells like a baby's room instead of a dirty diaper.,[]
This thing is awesome and I highly recommended it to all!If you want an odor free room for your baby go with the Diaper Champ for sure!,[]
I originally put this item on my baby registry because friends of mine highly recommended the use of a diaper pail.,[]
"I decided to go with the Diaper Champ rather than the more popular Diaper Genie, because I didn't like the idea of having to buy special bags.",[]
Too costly and not efficient if you ask me!THIS PRODUCT IS A LIFESAVER!!,[]
I HAVE NEVER HAD AN ODOR PROBLEM!No one has ever come to my house and noticed 'diaper odor.',[]
"In fact, people who have been present while I changed my almost 3 month old son's diaper have been amazed at how the very 'potent' smell of the dirty diaper seems to disappear once I dispose of the diaper in the Diaper Champ.For those who are experiencing odor problems, here are some suggestions which should solve the problem:1.","[('diaper', 0.15697683947550656)]"
CHANGE BAGS FREQUENTLY!!,[]
I change mine about 1 or 2 times a week.,[]
"For those who complain that the pail gets stuck, that is probably a good indication that the BAG IS GETTING TOO FULL!!",[]
"Also, making sure that the tape on the diapers is secure will prevent that from happening as well.2.",[]
YOU STILL HAVE TO CLEAN THE THING!!,[]
"Hello, it does house dirty diapers!!",[]
All I do is wipe it down with some antibacterial wipes (takes about 10 seconds!!),[]
and then maybe spray some Lysol in it and let it air out for a minute or two.,[]
"SIMPLE AND IT WORKS!Also, for those that complain that the Diaper Champ isn't as effective as time passes, keep the following in mind:AS BABIES GET OLDER, THEIR DIETS CHANGES (aka SOLID FOODS!)",[]
"AND SO DOES THE SMELL OF THEIR DIAPERS!In talking with other parents, I get the same feedback - as babies get older and become toddlers, ALL DIAPER PAILS become gradually less and less effective until they are just no longer useful.",[]
"Again, this is because as their diet changes, so does the consistency and odor of their stool, in other words, it gets stinkier!!",[]
"!All in all, this product is definitely one I would recommend and certainly worth the very reasonable price.",[]
I am so glad I got the Diaper Champ instead of the Diaper Genie!,[]
You can use pretty much any plastic bag - even a grocery bag will do in a pinch.,[]
My baby is 6 weeks and I have never smelled any odors at all from the Champ.,[]
I especially like the way you close it - you just flip the handle and that's it.,[]
The Champ is definitely the best.,[]
I originally got the Diaper Genie because that is what every new mom thinks she has to have...so wrong!,[]
"My friend, who works at a daycare center bought me the Diaper Champ for my shower.",[]
I have no complaints!,[]
The Diaper Champ is soooo easy to use and it only stinks when you have to open it to change the bag.,[]
I have an 11 month old and I only have to change the bag once a week.,[]
I highly reccomend this product to all moms!!,[]
!,[]
We had 2 diaper Genie's both given to us as a gift but it was hard to use it since everytime you stuff the diaper in you have to turn it which cannot be done with one hand (required if you are holding your baby).,[]
Also everytime you dispose your diaper it smells even when you are careful to put the poopy diapers in a plastic bag before disposing.,[]
On top of that the refills are very expensive.,[]
So we decided to buy Diaper Champ and so far we love it.,[]
It is very easy to use with one hand.,[]
I like the feature that you can acutally clean the chute if for some reason it gets messy.,[]
Also it does not smell everytime you dispose off the diaper but when you change the bag you have to hold your breath for that much time (the only down side and the reason for a 4 star rating) but I can handle it and I love this product and would recommend it to everyone.,[]
It is very easy to use and does not smell unless the bag needs to be replaced and the most important part is that you can use your regular garbage bags (no need for expensive refills).,[]
When shopping around for a diaper pail I was drawn to the Diaper Champ for several reasons.,[]
1) I loved the idea of using regular plastic bags from the grocery store.,[]
2) The one-hand chute is quick and easy to use while dealing with a squirming baby.,[]
3) I'd heard negative reviews about the Diaper Genie.,[]
"Now that I've had the Diaper Champ for 8 months, I'm looking for a diaper pail that lives up to its name.About 2 months ago the chute began to stick and the pail began to release unpleasant fumes each time I'd drop a diaper in.",[]
The inner lining had come loose and was preventing diapers from dropping down into the bag.,[]
"Eventually, the lining just fell out and that's when the smell became unbearable.",[]
"Not only is my daughter's nursery filled with odors strong enough to give you a headache, the smell is seeping into the hall and down the stairs.Our Diaper Champ is on its way to the recycle bin.",[]
It won't be returning for a come-back fight.,[]
I love the fact that it uses &quot;regular&quot; bags.,[]
I think it is truly odorless.,[]
"The only time I have noticed any odors, is when I am changing the bag.",[]
I have used the &quot;Diaper Genie&quot; at friends houses.,[]
"I feel it is way too complicated, maybe I am not depositing the diaper correctly in them, but with the Diaper Champ it is pretty much effortless.",[]
And very easy to do while holding a squirming baby!,[]
I purchased this Diaper Champ for our new church nursery.,[]
I wanted something that didn't require special refills to keep things simple.,[]
"It is very easy to operate (no one has had trouble with it and there is different staff in there every week), sanitary because it doesn't require you to smash the diaper down into a chamber like Diaper Genie, and quieter than Diaper Genie too because you aren't rustling with the plastic bag.",[]
"The only downfall may be that it's bigger and bulkier than the other brands, but that doesn't matter if you have ample space, or if it's basically out of sight anyway.",[]
I love the Diaper Champ!,[]
I have no problems with odor at all.,[]
"And you don't have to buy or use special, expensive bags!",[]
Any trash bag will work and it's great.,[]
I like the odor shield bags and they work like a charm.,[]
Easy to use one handed!!,[]
Perfect for the nursery or any room in the house where baby is changed.,[]
This is the very best.,[]
So much better than Diaper Genie.,[]
No doubt about it.,[]
I would never buy Diaper Genie again.,[]
As a matter of fact I threw them out.,[]
"Here you have No Refills to buy, much easier to empty and put in a new garbage bag, a lot cheaper and most of all a lot quieter.",[]
The Diaper Genie is so loud when putting in a diaper in the middle of the night that is a pain.,[]
I highly recommend this product.,[]
"In regards to smell?.....excuse me there are diapers in there, not roses.",[]
Like the lady below said a Clorox wipe with some Lysol and your set to go.,[]
If you're still picky put in an airfreshner.,[]
I received a Diaper Champ diaper pail as a gift.,[]
What a deception!,[]
It says ODOURLESS on the box -  but it does smell even when you drop the excess in the toilet!,[]
I read the instructions to make sure I was using it properly and still no difference.,[]
So I went shopping for a new pail.,[]
I'm now using the NEAT diaper pail and there are no odours.,[]
So I am now  satisfied.,[]
"We've had the Diaper Champ for 7 weeks, and it is wonderful!1.",[]
I love how easy it is to operate - flip the handle with one hand.,[]
"Sometimes you have to push the &quot;weight&quot; down after you flip the handle, but that just means that the pail is full and you need to change the bag.",[]
"Apparently the &quot;other&quot; diaper pail is a little more complicated or requires two hands, based on what my sister-in-law said with hers.2.",[]
No stinky smells.,[]
"Your toilet would start to stink too, if you never cleaned it out....3.",[]
"Can use regular kitchen trash bags with it, instead of the expensive special bags.Would definitely purchase this again.",[]
We bought this pail because it used regular trash bags and hoped it lived up to all it says - IT DOES!!,[]
We use the scented trash bags and have had no trouble at all!,[]
"(It does get a little smelly when you change the bag, but that is expected)The only thing we don't like is the inside lid that holds the bag down.",[]
It does not stay up on its own.,[]
So when you change bags it has to be held open with 1 hand-leaving only 1 hand to get the bag out.,[]
It just makes it akward.My husband even recommends it!!,[]
So it has to be good.,[]
"Doesn't require special bags, which is a plus.",[]
"This worked pretty well for the first year of our daughter's life, while we were using disposables, although it doesn't contain the smell as much as we'd like.But once we switched to cloth, FORGET IT!",[]
This diaper pail was out of the nursery in a flash.,[]
"It was constantly jamming, requiring us to open the whole thing up and pull dirty wipes and diapers out of the drum mechanism.",[]
"Yuck.We're better served by a flip-top trash can, frankly.",[]
"Considering that we bought this pail specifically because it said it would work for cloth diapers, too, I'm pretty disappointed.",[]
I enjoyed the diaper champ until my 13 month old boy decided it was a fun to play with.,[]
He puts his toys inside the hole and flips it just like depositing a diaper.,[]
In my opinion this is a major flaw.,[]
"Nothing is nastier than digging toys out of a bag of soiled diapers!Also, if a diaper is very soiled, the hole for depositing the diaper can become smeared and then when you flip the diaper into the pail the weight further smears the poo and it is difficult to clean.I combine the Champ & Genie by using the Champ for wets and the genie for poo.","[('diaper', 0.12914971135741193)]"
The combination saves money and keeps the nursery smelling fresh.,[]
I would never use the diaper champ for poopy diapers because it does not contain the smell & cleaning is close to impossible (not to mention changing out the bag and having more of the soiled diaper smell hit)!If my toddler doesn't lose interest soon I will have to abandon the Champ!!!!,[]
My hope is that he does lose interest quickly.,[]
I just wanted to bring this to other parents attention because I never thought it could be such a fascinating toy for toddlers!,[]
While pregnant with my son I reviewed all the diaper pails and found the diaper champ to be the most reasonable.,[]
I liked the idea of no costly refills and it was only a couple more dollars than the diaper genie.,[]
"It was easy to put together, however it is difficult to open and empty.",[]
My son is now 13 months old and the odor is noticeable.,[]
Even the pail itself stinks regardless of how often I scrub it ( I even use scented trash bags).,[]
"With dirty diapers you do have to expect some smell, I mean it comes with the territory, however I have to keep an air freshner plugged into the wall to help combat the smell.",[]
"It worked well for the first few months, but now I end up having to change the bags before they are even half full, which really seems like a waste.",[]
"I am now expecting my second baby and am considering a different pail this time.If you are on a tight budget as I was the first go around, the diaper champ works, but if you can afford the few extra dollars and the refills, I would definately spend the extra money.",[]
I really like the Diaper Champ.,[]
It is extremely easy to use and does a good job at containing that powerful 'diaper pail' smell.,[]
The fact that you can use ANY plastic bags is a big plus over the comparable Diaper Genie (which i have always found hard to use once there are more than a few diapers in there.,[]
)The only reason i didnt give this product 5 stars is that it is REALLY hard to open when it is time to empty it.,[]
(maybe this is just the one that i have?),[]
"Other than that, i'd purchase this product again.",[]
I got the diaper champ after hearing it needs no refills to it.,[]
