136,"  in fairness, it's easy for donnelly to do well. no costed manifesto. nideas are lovely when don't say how to pay for them.xe2x80xa6",0
137," well, we have met so many people who have said that we are the first ones to call at their door",0
138,  always knock xf0x9fx98x83. not everyone answers.,0
139, we xe2x99xa5 craft amp; business. so does find out more this tues 6pm on this major indigenous irish industry ,0
140, they are absolutley loving the check out for more info bluewaydoityourway httxe2x80xa6,1
141, walk this way xe2x80x93 a walk around lough taltxc2xa0sligo. ,0
142, interesting story of intergenerational complexities by of 1916 rebel heros raf fighter pilot son ,0
143,  well done to all involved in the event for one of the best run events i've seen in sligo,0
144, the irish travel guide is out stories via ,0
145,  the law finally catches up with leo leydon of at 'jail amp; bail' yesterday ,0
146," 2 great places to eat,surf,walk along the what are you waiting for? htxe2x80xa6",1
147,  ah yes  shackleton  of course  looking forward.,0
148, stating her opposition to fracking ,0
149, great to see you today  supportlocal shoplocal sligo market ,0
150,collooney falls sligo ,0
151, looking forward very much. keep up good work,0
152,"  . in rehearsals with synge's playboy, irish tour k'soff in next wed 30th httpxe2x80xa6",0
153,lovely  thanks for goodies and welcome. sligo ,0
154, congratulations to all our colleagues in sligo medical academy today as they officially open their new buildixe2x80xa6,0
155,"  queen lear glenda jackson, 79, to take role as shakespeare's king via ",0
156, abuse whistleblowing helpline launched ,0
157, hozier and saoirse ronan come together to faceuptodomesticviolence ,0
158,  there are just 2 days left to cast your vote in the 2016 'ireland is.'doodle 4 google comp httpsxe2x80xa6,0
159, the shed distillery in drumshanbo. amazing scents and sights as the irish whiskey revival gathers pace. ,0
160," good morning glenfarne leitrim, mists amp; mellow fruitfulness ",0
161," ge16 is childcare important to you? watch our video, share and voteforchildcare leadersdebate ",0
162,delighted to be at launch localeconomicamp;community plan ,0
163,  'what we don't need is another bust at independent house'  veronica guerin's brother ,0
164,  this week it's all about love this sat. 10 12.30pm valentinesday lovesligo ,0
165, havent decided how to vote ireland? make sure you lobby your local candidates on where they stand on fracking ge16 httpsxe2x80xa6,0
166, check out some events happening in lovesligo this valentines weekend ,0
167,slsdwc ge16 ,0
168, exanglo irish bank head agrees to be sent home to face charges ,0
169, shannon erne blueway lovely leitrim ,0
170,  ge16 message to sligo leitrim voters from rtxc3x89 news  election 2016  susan o'keeffe ,0
171,  world landmarks to go green again on st patrick's day  ,0
172, very encouraging from tonight and a very happy girl in our house who got to walk on pitch with xe2x80xa6,0
173,  my new album 'from mountain to mountain' features cover artwork by renowned painter nick miller. launch tomorrow ,0
174, what an amazing photo of constance markiewicz rte1916 ,0
175,all the reds are lining up  sligo u21 sligo,0
176, not in the republic i want any part in. ,0
177, gerry adams as taoiseach or justice minister repeals offencesagainstthestate act amp; abolishes specialcriminalcourt jusxe2x80xa6,0
178, interested in representing the youth sector in seanad eireann? ndetails on our call for applications here ,0
179, thank you for coming along to our bni meeting  we are glad you enjoyed the experience and best of luck wxe2x80xa6,0
180, the wildatlanticway seatrails experience is a wonderful introduction to the best of sligo htxe2x80xa6,0
181, enjoy the beauty of glencar lake in counties leitrim and sligo ,0
182,thank you to for such a warm welcome amp; lovely breakfast this morning. inspired by your collaboration.,0
183,slsdwc ge16 ,0
184," great to see name dv as a priority area, any other candidates focusing on this issue? tweet us ge16 https/xe2x80xa6",0
185, bthat's it officially the candidate for ge16 slsdwc. thanks to the staff at sligo court house ,0
186, ,0
187, sligo hot chocolate for a cold day  gorgeous  ,0
188, bi'm an arthritischampion ge16 slsdwc ,0
189, absolutely keep tweeting .thanks for the support.,0
190, have you recently quit smoking? or are you quitting for lent? tweet your whyiquit story amp; inspire others to quit https/xe2x80xa6,0
191, tourism ireland to explore potential of luxury and retail tourism ,0
192, the adventurecapital of sligo will host the shoreshots film fest this april ,0
193, a big congratulations to who are celebrating 40 years in business in sligo shoplocal,0
194, here in preparing for tallies for ge16. the tallies will be available online on 27th feb ,1
195," read this comment, and sign the petition. i deeply believe that more women are needed in politics a. ",0
196," election debate sat 13th,does your candidate have a fracking free vision for ireland hosted by ge16 httpxe2x80xa6",0
197, b ciarancarty didn't hear it  great to be out there talking about it,0
198, i will be there,0
199,  the implications of brexit for ireland are explored in this article amp; on tonight's analysis prog @ 20.30 httpsxe2x80xa6,0
200,slsdwc ge16. ,0
201, puts forward a positive vision for rural ireland. campaigndaily ge16 solm slsdwc https/xe2x80xa6,0
202, we need to press for primary health care around the country especially in rural areas.  ge16,1
203,will be on electiondaily programme at noon ge16 slsdwc,0
204," 500 yeats poetry prize alfred corn, judge. enter now. only 8 days left ",0
205, check out my website for seanad crossparty motion on cf drug ,0
206,"  mr larry goodman, wellknown the beef tribunal and magnificent work, has tightened his grip on us. ",0
207,"  around 1,000 protested against abp's buyout of half of slaney foods on sunday afternoon https/xe2x80xa6",0
208,good crowd amp; great atmosphere sligo ,0
209, at least 14 dead and over 100 missing following earthquake in taiwan ,0
210, a good match,0
211, we are delighted to be extending our longstanding partnership with nnmore ,0
212, strandhill peoples market is back tomorrow same time same place lovesligo ,0
213," at manifesto launch, brendan howlin no borrowing. i repeat no bornowing in 2016. an unimaginable vista five yearsxe2x80xa6",0
214, senator susan is sui generis.nge16 ,0
215,my election profile slsdwc ge16 n ,0
216,slsdwc ge16 ,0
217, female british airways cabin crew win the right to wear trousers ,0
218, today is deadline to get on register ,0
219,delighted tone for conferring for international students from oman libya and cyprus sligo congrats ,0
220, we are delighted to welcome to this morning for our positionofstrength event ,0
221, the 2016 warriors run will take place on saturday 27th august at 3pm. local and online registration will take place in mayxe2x80xa6,0
222, df stooddown frm flood relief tasks 2day 4 1st time since dec5th. 3314 pers deployd 234 ops defendprotectsupport httpsxe2x80xa6,1
223, thank you.,0
224,  i've watched at least 30 of them and i can say has the best one minute online video i've seen by a long shoxe2x80xa6,0
225,lovely new exhibition opens  songlines with daniel lipstein amp; niall naessens. sligo ,0
226,  we're hiring looking for a dental nurse to join our team. email cv  references to info httpxe2x80xa6,0
227, gorgeous ,0
228,  the sun trying to make an appearance at hawk's rock sligo ireland huawei ,0
229,  it's one for the girls this saturday 102.30pm lovesligo ,0
230, great to see senator supporting the sligo mayo galway greenway tourism ,0
231, xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82xf0x9fx98x82 pumps fist in air he may have a campaigning dog .but he has no bunting ,0
232, thanks so much delighted with our post this morning  ,0
233," my new cd will be reviewed in the the ticket, irish times on friday jeanritchie frommountaintomountain ",0
234,"  our winner tonight was. n nnapologies.for some strange reason,our tweet didn't get send ",0
235," this year will take place in the adventurecapital sligo, hosted by on april 16th/17th. https/xe2x80xa6",0
236, sligo is voted one of the top 10 destinations in ireland by lovesligo,1
237, plan your saturdays lots to do for everyone lovesligo ,0
238,how ge16 canvassing takes over your life. slsdwc ,1
239,amp;check you are registered at ge16 slsdwc,1
240," bif you want to vote ge16 amp; aren't registered, go to local council office amp; fill up form. you have two weeks left  ",0
241, makeasmartvote voter reg forms being handed around to passers by too students are getting ready to vote ,0
242,slsdwc ge16 ,0
243, i am passionate about sligo and the north west amp; will continue to believe in amp; work for our potential to become reality,0
244, best of luck to all candidates ,0
245, bwe're ready to go ge16 slsdwc ,0
246," thank you to all the students, graduates, jobseekers amp; exhibitors who attended our careersfair2016. ",0
247," first u.s. case of zika virus in dallas county, health officials ",0
248,  read the official report of today's pac meeting on the hse waterford foster home report ,1
249, thank you for your hard work bankinginquiry,0
250," last day in work, listening to speech on bankinginquiry privileged to have worked with her. a great represexe2x80xa6",0
251, one school.none village.none girl at a time.nwe must help letgirlslearn ,0
252, just testing xf0x9fx98x80,0
253,will speak in seanad now on bankinginquiry slsdwc,0
254, have i??,0
255,follow my election page on ,0
256, featured jobs great design / development roles with in sligo jobsfairy ,0
257,  consultations start today on the development of northern ireland's tourism strategy to 2025  see how you can input httpxe2x80xa6,0
258, some info on cultural freelancers network next meeting. conversations on equality in the arts. get involved. ,0
259,,0
260, ge16 candidate glad to contribute to report. nnslsdwc ,1
261,such a good report todaysor from evelyn orourke  rehab centre in dun laoghaire,0
262,slsdwc ge16 sligo leitrim westcavan southdonegal ,0
263, new signing our next signing for 2016 will be revealed by exclusively on this twitter account later todaxe2x80xa6,0
264,"  1 of my paintings frm the land of heart's desire collection, hanging in httpsxe2x80xa6",0
265, ,0
266, mullingar great hub of activity after peoplesdebate before ,0
267, ah hello  great interview on ,0
268, community heritage seminar sligo,1
269, happy stbrigidsday lafheilebride stbrigid her feast day marks the beginning of spring in ireland. ,0
270, xe2x80x9ci bring you with reverent handsnthe books of my numberless dreams.xe2x80x9d,0
271, check out the great weekly line up of live music lovesligo ,0
272, irish woman annmarie holmes appointed vice president of tech giant intel ,0
273, beat the january blues with our seat sale fares from xe2x82xac14.99 to/from dublin ,0
274,  our lovely sponsor on wed night is check out her beautifully crafted pieces you'll want one of each ,0
275, images by irish amateur astronomers and photographers go on display ,0
276,  coygig  show your support for the ireland women's team in donnybrook. ,1
277,will be on tonight talking ge16,0
278,thank you for the ursuline welcome to talk about women equalpay equality ,1
279, ifa to rally to highlight price and competition issues in the beef sector ,0
280," if suffering brings wisdom, i would wish to be less wise.",0
281, sir terry wogan always had a way with words. nna look back at his life and career ,0
282,  ah sup with david great adventure sport amp; amazing location sligohour loughgill you're def treating yourself https/xe2x80xa6,0
283," look out for this next week. the ifj report on an appalling reality  2,300 journalists killed in the past 25 years httpsxe2x80xa6",0
284, video of leitrim waterfall by used worldwide to cure insomnia via httpxe2x80xa6,0
285, will we get washed away joe xf0x9fx98xa8 ,0
286, carrick bridge this morning sunrise ireland ,0
287, minister ring endorsing the blueways today visit for more info httpxe2x80xa6,0
288, thanks jane. appreciated. good debates amp; discussions ,0
289, celebrity tributes roll in for oscarnominated british actor frank finlay ,0
290,  we're on the lookout for a digital savvy account manager to join the team. jobfairy ,0
291, ireland best travel destination at china awards ,0
292, my daughter the teddy bear winterwalk strandhill ,0
293," to celebrate the anniversary of wb yeats, read all about his relationship w/ joyce here httpsxe2x80xa6",0
294, so to all the female scientists attending xc3x81ras an uachtarxc3xa1in today amp; the many more working in labs amp; clinics this weekend xe2x80xa6,0
295, hosts reception for women in science. ,0
296, well done to rising from 280 to 271 in the qs university rankings 2015/16 upgalway gaillimhabxc3xba,0
297,  teenage girl 'made up' migrant rape claim that caused uproar in germany ,0
298, i got so emotional watching the video.delighted for the whole team on thxe2x80xa6,0
299,great crowd sligo  thanks to declan kiberd ,0
300, makeithappen award lp16  well deserved all ,1
301, great edition of leitrimcountymatters showcasing the slow food event recently which aired on wiv ,0
302, please join sligocountymatters at 9am tomorrow on where presenter will be showcasing more storxe2x80xa6,0
303, the best little country in the world to do business? for ireland should be the best country to live in ,0
304, talking with real passion about the potential of the north west as a tourism destination lp16 httpsxe2x80xa6,1
305, 70. goal. 60 roversncathal carney with a good low finish after a ball over from the left. bitored,0
306,"  job come join our lovely team.if you have outreach, comms amp; social media skills then you've got what we need. ",0
307,stand up for women slsdwc ,0
308, fair play to for the deserved praise here for the beauty of sligo and leitrim lp16,0
309, outlining the role tourism  culture must play in economic recovery in rural ireland lp16 standup16 ,0
310,make up for conference ge16 for debates  will discusstourism slsdwc ,0
311,snowy leitrim morning ,0
312," our world was built on deference, patronage and secrecy; a damaging cocktail whose legacy is ours to destroy .yes httpsxe2x80xa6",0
313, a little bit of silverware is very welcome after a great year celebrating wb yeats 150th birthday. irelandegov ,1
314," wow, can you believe these sheep made from telephones xf0x9fx92x9a ",0
315,caredoc goes live sligo nleitrim wcav feb 9th  triage nurse on call amp; outofhours gp care ,1
316,slsdwc ,0
317," make sure you get your tickets, two weeks until u21s visit the showgrounds. ",0
318, there are people who should be hanging their heads in shame  fergus finlay on foster abuse allegations ,0
319," . are in hongkong this weekend come meet us @ hk convention amp; exhibition centre, expo drive; 10.307pm thusaxe2x80xa6",0
320, we are recruiting nplease share among your networks ,0
321, art competitions prizes class visit lissadell https/xe2x80xa6,0
322," i carry the sun in a golden cup,nthe moon in a silver bag.",0
323,"  political 'retirees', redrawn constituencies, out on the campaign trail ge16 reports here httxe2x80xa6",0
324, great turnout from new squad to show their pre season support 4 manup https/xe2x80xa6,0
325,just waiting for manup ,0
326,  we're up here at with for the manup campaign. look out for the pics,0
327, ge16 fact of the day. realitycheck ,0
328, new policing authority holds its first ever meeting ,0
329,  'house of cards' has been renewed for season 5 but its showrunner has quit ,0
330, the lir auditions for the bachelor in acting degree take place in new york on 2 amp; 3 march.contact info to bookxe2x80xa6,0
331,community of drumcliffe lovely event to mark anniversary of death; sligo ,0
332, wbyeats died otd 1939 till time amp; times are done yeats150 ,0
333, bankinginquiry we need to fight for greater accountability,0
334, excellent piece in the see my piece in ,0
335, rehearsals start this monday for an intensive 9 weeks with . on shackleton. sligo ,0
336,will be on after 9 bankinginquiry amp; jobs lost at elanco sligo,0
337,kittyinboots  new beatrix potter story found after 100 years ,0
338, blizard lounging in new jersey pupil's salad is now class pet ,0
339, susan oxe2x80x99keeffe banking inquiry is part of our growing up as a nation ,0
340, important climatechange film in fri29th 8.30 amp;raffle with brilliant prizes in support of httpsxe2x80xa6,1
341,on bankinginquiry ,0
342,  we're hiring a senior editor for web and print. ,0
343, senator with the bankinginquiry report. you can download the report here ,0
344, well done to all members of the bankinginquiry  a tough job but they turned it around when they said they would ,0
345, the men and bankinginquiry ,1
346, bankinginquiry report published. result of hard work on the part of and all members. accountability httpsxe2x80xa6,0
347,have spoken with at dsp  job losses in elanco sligo workers need advice,0
348,will be on to talk about bankinginquiry now  good to have it published ,0
349,an honour to pay tribute to brian friel seanad spoke movingly about his friend ,0
350, minister with senators and at helping hand to abuse victims event. ,0
351,an honour to pay tribute to brian friel seanad spoke beautifully,0
352,creativity amp; talent in abundance sligo leitrim  enjoyed visit ,0
353,ge16 slsdwc ,0
354, b elderly people in carrick amp; leitrim will benefit from a new hospital; that's what matters.,0
355, bdelighted too at funding for new st patrick's hospital carrickonshannon leitrim roscommon amp;refurb st johns hosp sligo,0
356, we would have made magic with squaremoon on innisfreedom dancing in the moonlight yeats2015 ,0
357, steam punk cake class leitrim leitrimfood rosesandbowscakery panelofchefsireland ,0
358,delighted to welcome xe2x82xac6.5million funding for 24 new social houses for knappagh rd sligo slsdwc ,0
359, the surf coast; a mecca for those who want to feel the re invigoration of saltwater spray httxe2x80xa6,0
360, happy national day to our friends and colleagues from australia and india xf0x9fx8dx80xf0x9fx98x84xf0x9fx8ex93 ,0
361, short time lapse of showcase2016 ,0
362, the countdown is on for engineersweekn#engweek16 onemonthtogo nwhylotusworks sligowhoknew ,0
363, in 2003 norway introduced quotas for public boards and by 2008 there were 40 women on those boards,0
364,  'women for election work to demystify the political system to encourage more women into political life amp; break down barxe2x80xa6,1
365,ge16 slsdwc ,0
366,"if your business still needs support after the flooding, amp; you had no insurance you have til jan 31 to apply ",0
367, final touches to the new office before teams start arriving at 9am. ,0
368, absolutely packed house for the far flung trio ,0
369," big weekend ahead astronomy ireland talk, amp; lovesligo call 0719161518 ",0
370, happy birthday robert burns ,0
371, importance of defibrillators highlighted after drumshanbo player collapses ,0
372," as 2015 draws to a close, we take a look at the impact id2015 has had xf0x9fx8exa5 ",0
373, ambassador at design ireland stand at maisonetobjet with designers amp; exhibitors ,0
374," consultant dermatologist contract career jobs in sligo, sligo  ",0
375, now is the time to tackle the lies told about the savita case ,1
376, small creatures welcome coneyisland sligo ,0
377, sligo needs 3 volunteer facilitators. this role is to welcome people and facilitate groups on a rota basis httpxe2x80xa6,0
378," greenway for a day  community group to showcase virtual greenwaynnon sunday 21st february, sligo greenway coop. httpxe2x80xa6",1
379," sligo general hospital musical societynsnow white and the many minionsnwed 27  sat 30 jan, nxe2x82xac15/10 conc. ",0
380, midwifery positions sligo  apply online at nursing sligo midwife irishjobs hiring jobfairy,0
381,  woman's hospital bed video shows a side of domestic violence we need to see ,0
382," were we only white birds, my beloved, buoyed out on the foam of the sea",0
383, shooting the moon for the new . shownshackleton projectiondesign n ,1
384, tales of this tragic shipwreck had a major impact on the imagination of young lafcadio hearn when a boy in tramore httpxe2x80xa6,0
385, if you are planning a wedding the irishweddingexpo takes place today at the it sligo knocknarea arena from 12  6pm httpxe2x80xa6,0
386, cora presenting now on the importance of subject promotion of home economics ,0
387,  how stunning and beautiful does st. stephen's green look? thanks for capturing and sharing xf0x9fx87xaexf0x9fx87xaaxf0x9fx98x8dxe2x98x98 ,0
388, this week on moya cannon amp; michael hofmann. sat 7.30 after on ,0
389, our dog posy is 10 inches high. snow is now 24 inches high. so this happened. stillwagging ,0
390," this is what was outside my front door this morning.for scale,that's the top of a 34 hurley.blizzard2016 httxe2x80xa6",0
391, a man used his obituary to tell people not to vote for donald trump ,0
392,most extraordinary email received as a senator. ,0
393, xe2x82xac600 bursaries .essay title a 1916 poets idealists perception of 2016 ireland . ,0
394,i support ,0
395," europe is in crisis. once more, america will have to step in to save usnn",0
396,good luck to all sligo ,0
397, vittosrestaurant vittos vitto carrickonshannon shannon carrick ,0
398, looking forward already. great play; great to honour brian friel also,0
399, the first production in our 60th year is brian friel's translations sligo theatre dramaxe2x80xa6 ,0
400, gavin mc aloon playing in the mill bar from 10pm tonight. ,0
401, bunmissable footie the 'battle of the reds' bitored sligo ,0
402, extreme blue raincoat research for shackleton theatre research bitnippy ,0
403, manchester to honour suffragette emmeline pankhurst with statue in city centre ,0
404, closing date for flood assistance scheme for small businesses sunday jan 31 apply here ,0
405, band there's the great sligo 2015 with sunshine amp; great music,0
406, daffodils out in sligo ,0
407, last night we honoured 79 xe2x80x98conference ambassadorsxe2x80x99 at our conference ambassador awards ,0
408, b thank you all  it's been great. looking forward.,0
409, yeats2015 wrap up proud to have been a part of it kudos for being the dynamo  yeats2015wb sligo ,0
410," 1,000 lobbyists sign up to new irish register transparency lobbying",0
411, leaders gender inequality still a blight on modern society ,0
412,slsdwc ge16 ,0
413, michael kitt launch report on future of ombudsman ,1
414, committee launch two key reports on the role of ombudsmen and learnings from the past term httpxe2x80xa6,0
415,"  bowie leaves us and then a 9th planet appears, i don't need to read your science article",0
416," involved in irish agriculture since 1731, we are now offering a xe2x82xac8k bursary to research our ag archive. history ",0
417, congrats to and all other accenturedma2016 finalists from the west. ,0
418,img2176.jpg img2177.jpg img2190.jpg proud to launch a strong report on future of all ombudsman amp; their role ,0
419, discover what seeing liverpool through the curious eyes of a biennial2016 artist ,1
420," according to the great irish epic txc3xa1in bxc3xb3 cxc3xbaailnge, queen maeve had a pet squirrel nationalsquirrelday ",0
421,get your lobbying returns in  today is deadline lobbying ,0
